time,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61
26/05/1999 09:50,0.029799427,14.08133643,14.00999143,347.1285814,125.4860794,317.2054244,-3.533672573,-3.313634573,-3.743640573,-3.743640573,22.06677943,18.95432743,163.8171184,-3.803761573,10.21745543,16.16755143,37.01933543,36.02364243,-10.80104557,-7.558475573,8.193675427,6.380453427,72.46110843,50.04539743,570.4735214,7.139950427,3.721461427,55,359.3909404,0.345381427,2.760586427,609.6803084,-3.456369573,602.0202744,27.19694043,-3.083829573,-1.953729573,-3.786976573,-3.753711573,-3.803761573,1665.095042,-2.933427573,-3.803761573,19025.68843,-43.16058057,-44.26157057,834.5180764,124.1577864,392.9084274,3546.497508,3679.169871,3566.251414,3642.950144,12.19175243,2045.071238,269.5265914,607.0241804,-3.644970573,98.09913943,-3.343487573,0
26/05/1999 09:52,0.037646427,14.22807543,14.09159143,347.1285814,125.5006204,319.9311014,-3.533672573,-3.323705573,-3.743640573,-3.743640573,22.11364643,19.02626343,181.2357584,-3.803761573,10.21758143,16.18436143,36.99320843,36.02783143,-10.80104557,-7.553969573,8.193675427,6.384644427,72.44211843,49.59630443,570.2595924,7.139602427,3.753201427,55,367.4067184,0.345401427,2.794810427,609.0587874,-3.456369573,603.6314804,27.19694043,-3.083829573,-1.953729573,-3.783619573,-3.753711573,-3.803761573,1671.919383,-2.905495573,-3.803761573,19065.82515,-43.29979857,-43.42878057,836.1876934,124.1574964,393.2054244,3546.493113,3679.169871,3566.251414,3642.954539,12.19175243,2043.592112,270.6257124,607.0241804,-3.645008573,97.16775043,-3.343481573,0
26/05/1999 09:54,0.061712427,14.26564643,13.94049943,347.1285814,125.5151774,320.4819134,-3.533672573,-3.329076573,-3.743640573,-3.743640573,22.13065843,19.02896543,171.8424634,-3.803761573,10.21770743,16.23074043,36.96708543,36.03201543,-10.80104557,-7.549464573,8.193675427,6.388835427,72.42312943,48.19489543,570.4905504,7.139253427,3.730831427,55,364.1539104,0.345420427,3.072717427,609.1279404,-3.456369573,607.9676004,27.19694043,-3.083829573,-1.959100573,-3.783619573,-3.753711573,-3.803761573,1663.029856,-2.877562573,-3.803761573,19015.64937,-43.06001757,-43.02328257,837.7746684,124.1571984,392.9612834,3546.488718,3679.169871,3566.251414,3642.958933,12.19175243,2050.503367,271.7248634,608.0252174,-3.645046573,97.34778843,-3.343476573,0
26/05/1999 09:56,0.085822427,14.11095343,14.29326343,347.5326334,125.5297194,318.5522264,-3.533672573,-3.333776573,-3.743640573,-3.743640573,22.25747043,19.07138743,173.2302044,-3.803761573,10.21783243,16.18596143,36.94095843,36.03620443,-10.80104557,-7.544958573,8.193675427,6.393027427,72.40413943,48.19489543,570.8057354,7.138904427,3.724895427,55,365.6222024,0.345440427,3.040380427,609.0289414,-3.456369573,606.9243874,27.19694043,-3.073758573,-1.958765573,-3.753711573,-3.743640573,-3.803761573,1665.558665,-2.849629573,-3.803761573,19021.20796,-43.45126057,-43.60691557,836.4562484,124.1569084,392.7171124,3546.484568,3679.169871,3566.251414,3642.963328,12.19175243,2042.008494,272.8239854,607.1462504,-3.645083573,98.10744743,-3.343471573,0
26/05/1999 09:58,0.062061427,14.13562843,14.00928243,349.7366134,125.5442764,323.3836164,-3.533672573,-3.333776573,-3.734382573,-3.723803573,22.28630943,19.07116943,174.2308454,-3.803761573,10.21795843,16.21210743,36.91483543,36.04039243,-10.80104557,-7.540452573,8.193675427,6.397218427,72.38514943,48.19489543,570.5327254,7.138555427,3.693822427,55,365.6174724,0.345460427,2.864066427,609.4611314,-3.456369573,610.0467024,27.19694043,-3.073758573,-1.953729573,-3.743640573,-3.718048573,-3.803761573,1665.558665,-2.821697573,-3.803761573,19026.7646,-42.63307257,-43.94011757,832.2761334,124.1566194,392.4729714,3546.480174,3679.169871,3566.251414,3642.967722,12.19175243,2041.577586,273.9231364,607.0241804,-3.645121573,97.80100543,-3.343466573,0
26/05/1999 10:00,0.027679427,14.16528243,13.96843843,350.7464704,125.5588174,322.4946694,-3.533672573,-3.338985573,-3.723803573,-3.723803573,22.13126043,18.96641443,148.9029344,-3.803761573,10.21808443,16.14974843,36.88871243,36.04458143,-10.80104557,-7.535947573,8.193675427,6.401410427,72.36616043,48.19489543,570.2616074,7.138207427,3.696696427,55,368.3566084,0.345479427,2.782779427,609.0018414,-3.456369573,608.2937114,27.19694043,-3.073758573,-1.953729573,-3.743640573,-3.713731573,-3.803761573,1665.941843,-2.793764573,-3.803761573,19032.32319,-42.78016757,-43.07381957,824.3745834,124.1563294,392.2288314,3546.475779,3679.169871,3566.251414,3642.972117,12.19175243,2043.094553,275.0222574,607.3294174,-3.645159573,97.16367643,-3.343460573,0
26/05/1999 10:02,-0.030038573,14.18339643,14.03685843,349.4555764,125.5733744,318.8514814,-3.533672573,-3.343847573,-3.723803573,-3.723803573,22.10710643,18.94212043,173.3805954,-3.803761573,10.21821043,16.16830143,36.86258643,36.04876643,-10.80104557,-7.531441573,8.193675427,6.405601427,72.34717043,48.19489543,570.8437604,7.137858427,3.688837427,55,366.8130294,0.345499427,2.716188427,609.0924174,-3.456369573,602.1265974,27.19694043,-3.073758573,-1.953729573,-3.743640573,-3.713731573,-3.803761573,1666.50947,-2.765832573,-3.803761573,19037.88179,-43.10434857,-43.63743657,843.2069804,124.1560394,391.9846904,3546.471384,3679.169871,3566.251414,3642.976267,12.19175243,2036.036082,266.5160934,607.3294174,-3.645197573,97.65807643,-3.343455573,0
26/05/1999 10:04,0.010034427,14.20856343,13.88476643,348.5307724,125.5879164,321.9141954,-3.533672573,-3.343847573,-3.723803573,-3.743640573,22.16748943,19.07596443,180.3876444,-3.803761573,10.21833643,16.14794043,36.83646243,36.05295443,-10.80104557,-7.526935573,8.193675427,6.409793427,72.32818143,49.93253943,570.4425154,7.137509427,3.685633427,55,368.3520304,0.345519427,2.553488427,608.8403424,-3.456369573,605.4219464,27.19694043,-3.073758573,-1.957086573,-3.743640573,-3.723803573,-3.803761573,1669.180247,-2.737899573,-3.803761573,19015.05171,-43.23402557,-44.26001457,834.9710184,124.1557494,391.7405194,3546.46699,3679.169871,3566.251414,3642.980662,12.19175243,2038.932688,266.6157334,607.3294174,-3.645234573,98.22411643,-3.343450573,0
26/05/1999 10:06,0.035466427,14.06391043,13.67902043,349.4365034,125.6024734,321.0386154,-3.533672573,-3.333776573,-3.743640573,-3.743640573,22.26336043,19.02690043,170.3257094,-3.803761573,10.21846143,16.19059243,36.81033643,36.05714343,-10.80104557,-7.522430573,8.193675427,6.413985427,72.30919143,49.64413343,570.1703594,7.137160427,3.723253427,55,368.6493944,0.345539427,2.888581427,609.1004744,-3.456369573,604.5683694,27.19694043,-3.073758573,-1.953729573,-3.743640573,-3.723803573,-3.803761573,1662.402659,-2.709966573,-3.803761573,18963.83296,-42.96966657,-43.60761757,836.4482524,124.1554594,391.4963784,3546.462595,3679.169871,3566.251414,3642.985056,12.19175243,2041.829417,266.7153734,607.3848984,-3.645272573,97.35699743,-3.343444573,0
26/05/1999 10:08,-0.011152573,14.17774443,13.99615943,350.3422044,125.6170144,320.2879434,-3.533672573,-3.333776573,-3.743640573,-3.743640573,22.08213743,18.98230443,167.5885724,-3.803761573,10.21858743,16.14618943,36.78421343,36.06133143,-10.80104557,-7.517924573,8.193675427,6.418176427,72.29020943,49.35572743,570.6853134,7.136811427,3.651294427,55,366.8984784,0.345558427,2.685795427,608.9387314,-3.456369573,604.1024884,27.19694043,-3.073758573,-1.953729573,-3.743640573,-3.723803573,-3.803761573,1671.611765,-2.682034573,-3.803761573,18926.1064,-43.14862957,-43.38510657,835.9128524,124.1551694,391.2522384,3546.458445,3679.169871,3566.251414,3642.989451,12.19175243,2045.037791,266.8150124,607.0241804,-3.645310573,97.30874143,-3.343439573,0
26/05/1999 10:10,0.018136427,14.17774443,13.94490343,351.1581834,125.6315714,321.6258034,-3.533672573,-3.333776573,-3.743640573,-3.743640573,22.16474243,19.03203843,167.8689524,-3.803761573,10.21871343,16.09050443,36.75809043,36.06551643,-10.80104557,-7.513418573,8.193675427,6.422368427,72.27122043,49.06732043,570.6919054,7.136463427,3.706719427,55,365.4270424,0.345578427,2.754940427,608.8552964,-3.456369573,610.0767314,27.19694043,-3.073758573,-1.953729573,-3.743640573,-3.723803573,-3.803761573,1670.854197,-2.654101573,-3.803761573,18960.09858,-43.22757457,-44.79359957,835.3773904,124.1548794,391.0080674,3546.454051,3679.169871,3566.251414,3642.993845,12.19175243,2038.195506,266.9146524,607.0241804,-3.645348573,98.06397543,-3.343434573,0
26/05/1999 10:12,0.016392427,14.17774443,13.94595443,350.7178754,125.6461134,320.3073224,-3.533672573,-3.333776573,-3.743640573,-3.743640573,22.13697143,19.03302043,170.4901834,-3.803761573,10.21883843,16.15809543,36.73196343,36.06970443,-10.80104557,-7.508913573,8.193675427,6.426559427,72.25223043,48.77891843,570.5275374,7.136114427,3.743282427,55,363.5963544,0.345598427,2.657055427,609.0264384,-3.456369573,605.1005354,27.19694043,-3.083829573,-1.953729573,-3.743640573,-3.742931573,-3.803761573,1666.93159,-2.626169573,-3.803761573,19051.12788,-43.07812957,-43.94872357,840.7410384,124.1545894,390.7639264,3546.449656,3679.169871,3566.251414,3642.99824,12.19175243,2041.211497,267.0142924,607.0241804,-3.645465573,97.88901843,-3.343428573,0
26/05/1999 10:14,-0.003848573,14.14667643,13.90367743,350.2775374,125.6606704,318.8017684,-3.533672573,-3.333776573,-3.743640573,-3.740669573,22.12214943,18.96781243,174.5738784,-3.803761573,10.21896443,16.11672143,36.70584043,36.07389343,-10.80104557,-7.504407573,8.193675427,6.430750427,72.23324143,48.49051143,570.2661844,7.135765427,3.613535427,55,359.4624124,0.345617427,2.903596427,608.6721904,-3.456369573,606.1113994,27.19694043,-3.083829573,-1.953729573,-3.743640573,-3.743640573,-3.803761573,1670.802561,-2.598236573,-3.803761573,18967.90913,-43.41129457,-43.94872357,839.1102394,124.1542994,388.2397874,3546.445261,3679.169871,3566.251414,3643.00239,12.19175243,2042.561106,267.1139324,607.0241804,-3.645611573,97.16367643,-3.343423573,0
26/05/1999 10:16,-0.068475573,14.34101743,13.69580743,349.9362894,125.6752114,321.2749434,-3.533672573,-3.333776573,-3.743640573,-3.734304573,22.09391843,18.92570743,184.0012004,-3.803761573,10.21909043,16.17899643,36.67971343,36.07808243,-10.80104557,-7.499902573,8.193675427,6.434942427,72.21425143,48.20210543,570.5067854,7.135416427,3.597577427,55,360.7083844,0.345637427,2.605491427,609.4158424,-3.456369573,606.1612654,27.19694043,-3.083829573,-1.953729573,-3.743640573,-3.743640573,-3.803761573,1668.325144,-2.570303573,-3.803761573,18981.94429,-42.68597157,-45.56559457,840.3463234,124.1540094,385.6871744,3546.440867,3679.169871,3566.251414,3643.006785,12.19175243,2043.013499,267.2135724,606.3833114,-3.645757573,97.57933343,-3.343418573,0
26/05/1999 10:18,-0.133102573,14.01843743,13.88293543,349.9362894,125.6897684,320.3970744,-3.533672573,-3.333776573,-3.743640573,-3.727940573,22.20275543,18.88360143,167.0429334,-3.803761573,10.21921643,16.09796943,36.65359043,36.08226643,-10.80104557,-7.495396573,8.193675427,6.439133427,74.13466943,48.22037443,570.3321634,7.135067427,3.675257427,55,363.3083904,0.345657427,3.203459427,609.0823464,-3.456369573,604.0555524,27.19694043,-3.083829573,-1.953729573,-3.743640573,-3.743640573,-3.803761573,1665.847727,-2.542371573,-3.803761573,18970.12397,-43.57988057,-43.49585057,841.1961164,124.1537194,385.1094774,3546.436472,3679.169871,3566.251414,3643.011179,12.19175243,2043.465891,267.3132124,607.3294174,-3.645903573,98.24434143,-3.343413573,0
26/05/1999 10:20,-0.138401573,14.16443543,13.70775843,349.9362894,125.7043104,318.4643654,-3.533672573,-3.333776573,-3.743640573,-3.710473573,21.97451843,18.80810043,171.4733224,-3.803761573,10.21934243,15.99664743,36.62746743,36.08645543,-10.80104557,-7.490890573,8.193675427,6.443325427,73.73151643,48.24650843,570.1253154,7.134718427,3.519416427,55,365.1467084,0.345676427,2.795868427,608.6471664,-3.456369573,605.4777324,27.19694043,-3.083829573,-1.963800573,-3.743640573,-3.737222573,-3.803761573,1662.342722,-2.514438573,-3.803761573,18958.30366,-43.30126657,-43.79771957,841.1805524,124.1534294,389.6042284,3546.432322,3679.169871,3566.251414,3643.015574,12.19175243,2043.918162,267.4128524,607.3294174,-3.646049573,97.41913143,-3.343407573,0
26/05/1999 10:22,-0.150600573,14.28295843,13.82933343,349.9362894,125.7188674,321.9962874,-3.533672573,-3.333776573,-3.743640573,-3.690432573,22.08194243,18.89561943,172.5517074,-3.803761573,10.21946843,16.09360543,36.60134043,36.09064343,-10.80104557,-7.486385573,8.193675427,6.447517427,73.32836443,48.27263943,570.1953844,7.134369427,3.515889427,55,367.7054544,0.345696427,2.847814427,609.0759384,-3.456369573,606.9903664,28.14675943,-3.083829573,-1.963800573,-3.743640573,-3.723803573,-3.803761573,1661.457957,-2.486506573,-3.803761573,18946.48335,-43.09103857,-43.60799157,846.0301004,124.1531404,391.2783914,3546.427927,3679.169871,3566.251414,3643.019968,12.19175243,2048.901804,267.5124924,607.3294174,-3.645642573,97.23272243,-3.343402573,0
26/05/1999 10:24,-0.253441573,14.40378043,13.68359443,349.9362894,125.7334084,321.2189434,-3.533672573,-3.333776573,-3.743640573,-3.683823573,22.11336943,18.97220343,170.7636364,-3.803761573,10.21959343,16.14653843,36.57521743,36.09483243,-10.80104557,-7.481879573,8.193675427,6.451708427,72.92521143,48.29877343,570.3434554,7.134020427,3.581031427,55,363.1008714,0.345716427,2.970615427,609.2425644,-3.456369573,606.5852764,27.12300243,-3.083829573,-1.973871573,-3.743640573,-3.713731573,-3.803761573,1663.863596,-2.458573573,-3.803761573,18934.66304,-43.13396557,-43.63743657,835.4979964,124.1528504,390.5313524,3546.423533,3679.169871,3566.251414,3643.024363,12.19175243,2049.493113,267.6121324,607.3294174,-3.645016573,97.88151043,-3.343397573,0
26/05/1999 10:26,-0.201705573,14.42545443,13.84651643,349.9362894,125.7479654,317.3418074,-3.533672573,-3.333776573,-3.743640573,-3.677349573,22.14928343,18.94342743,175.9040934,-3.803761573,10.21971843,16.11368643,36.54909043,36.09901743,-10.80104557,-7.477373573,8.193675427,6.455900427,72.52205943,48.32490443,570.5037334,7.133671427,3.603919427,55,363.4337874,0.345736427,2.821562427,609.0587874,-3.456369573,601.5227764,26.09924643,-3.083829573,-1.973871573,-3.743640573,-3.723803573,-3.803761573,1666.151194,-2.430640573,-3.803761573,18922.84272,-43.17365357,-43.63743657,836.5742904,124.1525604,390.8325914,3546.419138,3679.169871,3566.251414,3643.028513,12.19175243,2055.645457,267.7117414,607.3294174,-3.644390573,98.06091543,-3.343391573,0
26/05/1999 10:28,-0.323328573,14.65291843,13.73369843,349.9198714,125.7625074,322.7116804,-3.533672573,-3.333776573,-3.743640573,-3.683823573,22.25904543,19.12082743,176.7132214,-3.803761573,10.21984443,16.13977943,36.52296743,36.10320543,-10.80104557,-7.472867573,8.193675427,6.460091427,74.18345943,48.35103843,570.5617174,7.133323427,3.642327427,55,363.7667344,0.345756427,2.958639427,608.8863634,-3.456369573,607.6413674,25.27235343,-3.083829573,-1.977778573,-3.743640573,-3.723803573,-3.803761573,1665.722849,-2.402708573,-3.803761573,18911.02241,-42.83927257,-44.26001457,841.4979354,124.1522704,395.0609544,3546.414744,3679.169871,3566.251414,3643.032908,12.19175243,2052.548289,267.7386574,607.3294174,-3.643764573,97.16367643,-3.343386573,0
26/05/1999 10:30,-0.328656573,14.70061243,13.64056843,349.8619794,125.7770644,321.3410134,-3.537449573,-3.338497573,-3.766185573,-3.740044573,22.25217943,19.04782943,171.6539564,-3.803761573,10.21997043,16.08259843,36.49684043,36.10739443,-10.80104557,-7.468362573,8.193675427,6.464282427,74.11213943,48.37716943,570.2783914,7.132974427,3.652581427,55,362.5872294,0.345775427,2.922456427,608.6316634,-3.456369573,607.2764384,25.93600343,-3.080053573,-1.988358573,-3.766185573,-3.755933573,-3.803761573,1666.930003,-2.374775573,-3.803761573,18936.47163,-43.45105857,-43.30655357,837.2253524,124.1519804,392.9394944,3546.410349,3679.169871,3566.251414,3643.037302,12.19175243,2049.451121,267.7203164,607.0241804,-3.643138573,97.44984743,-3.343381573,0
26/05/1999 10:32,-0.359290573,14.48445443,13.54524743,349.8040874,125.7880964,319.9703164,-3.546570573,-3.339749573,-3.793690573,-3.774689573,22.28908243,19.07124643,177.4545244,-3.803761573,10.22009643,16.09506843,36.47071743,36.11158243,-10.80104557,-7.463856573,8.193675427,6.468474427,74.04082043,48.40330443,570.3614604,7.132625427,3.604759427,55,363.3669234,0.345795427,2.914319427,608.8388164,-3.456369573,604.6764024,28.49824843,-3.066514573,-2.000497573,-3.793690573,-3.776646573,2.216319427,1671.770213,-2.346842573,-3.803761573,19013.18257,-43.23902657,-43.91210257,843.3042094,124.1516904,392.0860704,3546.406199,3679.169871,3566.251414,3643.041697,12.19175243,2058.790232,267.7019754,607.0241804,-3.643144573,98.19770343,-3.343376573,0
26/05/1999 10:34,-0.234520573,14.40318043,13.43504443,349.7461654,125.7702284,321.2286174,-3.543743573,-3.328311573,-3.773853573,-3.721661573,22.23652543,18.99846543,164.4840044,-3.803761573,10.22022243,16.09040343,36.44459443,36.11576743,-10.80104557,-7.459351573,8.193675427,6.472665427,73.96950043,48.42943443,570.4259744,7.132276427,3.656549427,55,363.3277994,0.345815427,3.097740427,609.0318704,-3.456369573,608.3349714,27.20994043,-3.053616573,-2.019444573,-3.763782573,-3.700975573,2.216319427,1668.456126,-2.318910573,-3.803761573,19026.02632,-43.06912757,-43.51163957,847.3086654,124.1514004,391.2326454,3546.401804,3679.169871,3566.251414,3643.046092,12.19175243,2050.040476,267.6836654,607.0241804,-3.643422573,97.58912943,-3.343370573,0
26/05/1999 10:36,-0.109751573,14.71705743,13.34148643,349.6882734,125.7523754,321.1818344,-3.543743573,-3.316874573,-3.764574573,-3.668634573,22.12905043,18.92568343,170.8896744,-3.803761573,10.22034843,16.08657543,36.41846743,36.11995543,-10.80104557,-7.454845573,8.193675427,6.476857427,73.89817343,48.45556943,570.3531594,7.131928427,3.698828427,55,363.7370714,0.345834427,3.021593427,608.7454324,-3.456369573,605.9887804,27.72994343,-3.062895573,-2.038390573,-3.763782573,-3.625305573,2.216319427,1664.948313,-2.290977573,-3.803761573,19005.55171,-43.38179157,-43.82347557,834.5803934,124.1511104,390.3792524,3546.39741,3679.169871,3566.251414,3643.050486,12.19175243,2047.805369,267.6653244,607.1462504,-3.643700573,97.19642943,-3.343365573,0
26/05/1999 10:38,-0.083555573,14.59915043,13.53420343,349.6303814,125.7345074,319.3826094,-3.543743573,-3.313634573,-3.752486573,-3.652308573,22.19495643,18.92907043,172.0296124,-3.803761573,10.22047443,16.09295543,36.39234443,36.12414443,-10.80104557,-7.450339573,8.193675427,6.481048427,73.82685343,48.48169943,570.4879254,7.131579427,3.683253427,55,365.6032514,0.345854427,2.745608427,609.1854354,-3.456369573,602.1020614,25.21154143,-3.069335573,-2.033687573,-3.773853573,-3.593794573,2.216319427,1666.112132,-2.263045573,-3.803761573,18979.57905,-42.94883457,-43.69822757,843.8051254,124.1508204,392.4169724,3546.393015,3679.169871,3566.251414,3643.054636,12.19175243,2055.089549,267.6469834,607.0241804,-3.643978573,97.80771943,-3.343360573,0
